hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,day_of_week,month,is_weekend,is_workday,season_numeric,outdoor_temp,heating_demand_lag1,heating_demand_lag24,heating_demand_rolling_3h,heating_demand_rolling_24h,building_bungalow,building_detached,building_end_terrace,building_mid_terrace,building_semi_detached,heating_demand_kwh,datetime,building_type
0.9659258262890683,0.25881904510252074,0.08596479873744647,0.9962981749346078,2,1,0,1,0,2.9,73.55414938482875,73.89812799002713,73.55669423678019,75.67047407855813,True,False,False,False,False,73.59905708560076,2022-01-05 05:00:00,bungalow
1.0,6.123233995736766e-17,0.08596479873744647,0.9962981749346078,2,1,0,1,0,2.9,73.59905708560076,73.90116286567891,73.59487368382922,75.65923456669894,True,False,False,False,False,73.63141458105814,2022-01-05 06:00:00,bungalow
0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078,2,1,0,1,0,2.9,73.63141458105814,73.89546403349055,73.6258389956201,75.64888378697856,True,False,False,False,False,73.64704532020144,2022-01-05 07:00:00,bungalow
0.8660254037844387,-0.4999999999999998,0.08596479873744647,0.9962981749346078,2,1,0,1,0,3.0,73.64704532020144,68.95614661031671,72.5257471228033,75.70482690601328,True,False,False,False,False,70.29878146715029,2022-01-05 08:00:00,bungalow
0.7071067811865476,-0.7071067811865475,0.08596479873744647,0.9962981749346078,2,1,0,1,0,2.8,70.29878146715029,76.91351781543808,73.68543848765883,75.71303402518772,True,False,False,False,False,77.11048867562478,2022-01-05 09:00:00,bungalow
0.49999999999999994,-0.8660254037844387,0.08596479873744647,0.9962981749346078,2,1,0,1,0,3.0,77.11048867562478,77.4175704239848,74.99764928828817,75.71995516260877,True,False,False,False,False,77.58367772208942,2022-01-05 10:00:00,bungalow
0.258819045102521,-0.9659258262890682,0.08596479873744647,0.9962981749346078,2,1,0,1,0,4.0,77.58367772208942,77.6032810545559,77.42346530014457,75.71882801461558,True,False,False,False,False,77.57622950271953,2022-01-05 11:00:00,bungalow
1.2246467991473532e-16,-1.0,0.08596479873744647,0.9962981749346078,2,1,0,1,0,4.5,77.57622950271953,77.56157232941545,77.5097933666505,75.71082387068755,True,False,False,False,False,77.36947287514252,2022-01-05 12:00:00,bungalow
-0.2588190451025208,-0.9659258262890683,0.08596479873744647,0.9962981749346078,2,1,0,1,0,5.0,77.36947287514252,77.4390015045633,77.33244938118791,75.69468404823498,True,False,False,False,False,77.0516457657017,2022-01-05 13:00:00,bungalow
-0.4999999999999997,-0.8660254037844388,0.08596479873744647,0.9962981749346078,2,1,0,1,0,5.0,77.0516457657017,77.34104340820534,77.04424155754533,75.6684574908844,True,False,False,False,False,76.71160603179179,2022-01-05 14:00:00,bungalow
-0.7071067811865471,-0.7071067811865479,0.08596479873744647,0.9962981749346078,2,1,0,1,0,4.0,76.71160603179179,77.25750765953327,76.73672884319298,75.63468361890742,True,False,False,False,False,76.44693473208545,2022-01-05 15:00:00,bungalow
-0.8660254037844385,-0.5000000000000004,0.08596479873744647,0.9962981749346078,2,1,0,1,0,3.5,76.44693473208545,77.35312189370886,76.56649100098679,75.60084238329802,True,False,False,False,False,76.54093223908312,2022-01-05 16:00:00,bungalow
-0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078,2,1,0,1,0,2.4,76.54093223908312,77.6199600126046,76.65138490095502,75.57360603826017,True,False,False,False,False,76.96628773169651,2022-01-05 17:00:00,bungalow
-1.0,-1.8369701987210297e-16,0.08596479873744647,0.9962981749346078,2,1,0,1,0,1.6,76.96628773169651,77.78163534185302,76.94059524108901,75.55414480536994,True,False,False,False,False,77.3145657524874,2022-01-05 18:00:00,bungalow
-0.9659258262890684,0.2588190451025203,0.08596479873744647,0.9962981749346078,2,1,0,1,0,1.1,77.3145657524874,77.89154486169397,77.28109360532598,75.54043157495744,True,False,False,False,False,77.56242733179401,2022-01-05 19:00:00,bungalow
-0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,2,1,0,1,0,0.1,77.56242733179401,77.95877249930162,77.53021204600113,75.53021784805829,True,False,False,False,False,77.71364305372197,2022-01-05 20:00:00,bungalow
-0.7071067811865477,0.7071067811865474,0.08596479873744647,0.9962981749346078,2,1,0,1,0,-2.0,77.71364305372197,77.9826804694663,77.69575062225215,75.52307205688221,True,False,False,False,False,77.81118148124044,2022-01-05 21:00:00,bungalow
-0.5000000000000004,0.8660254037844384,0.08596479873744647,0.9962981749346078,2,1,0,1,0,-2.0,77.81118148124044,77.99837271562258,77.81578650765901,75.51991215156521,True,False,False,False,False,77.92253498801465,2022-01-05 22:00:00,bungalow
-0.25881904510252157,0.9659258262890681,0.08596479873744647,0.9962981749346078,2,1,0,1,0,-1.0,77.92253498801465,78.01578365176138,77.91792253391789,75.5200899632626,True,False,False,False,False,78.02005113249857,2022-01-05 23:00:00,bungalow
0.0,1.0,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-2.0,78.02005113249857,68.12593598497142,74.64166443363,75.51410959640448,True,False,False,False,False,67.98240718037677,2022-01-06 00:00:00,bungalow
0.25881904510252074,0.9659258262890683,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-2.0,67.98240718037677,72.9800452331401,72.96856300895878,75.51090899144036,True,False,False,False,False,72.90323071400101,2022-01-06 01:00:00,bungalow
0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-1.0,72.90323071400101,73.42717480574855,71.32912628241623,75.49734924757045,True,False,False,False,False,73.10174095287093,2022-01-06 02:00:00,bungalow
0.7071067811865476,0.7071067811865476,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-2.0,73.10174095287093,73.51687623991106,73.04727553097574,75.48151502615981,True,False,False,False,False,73.13685492605526,2022-01-06 03:00:00,bungalow
0.8660254037844386,0.5000000000000001,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-2.0,73.13685492605526,73.55414938482875,73.13620134960068,75.46550914220343,True,False,False,False,False,73.17000816987587,2022-01-06 04:00:00,bungalow
0.9659258262890683,0.25881904510252074,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-3.0,73.17000816987587,73.59905708560076,73.12968563147653,75.4439731719075,True,False,False,False,False,73.08219379849844,2022-01-06 05:00:00,bungalow
1.0,6.123233995736766e-17,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-2.0,73.08219379849844,73.63141458105814,73.07459204537099,75.41647982135252,True,False,False,False,False,72.97157416773867,2022-01-06 06:00:00,bungalow
0.9659258262890683,-0.25881904510252063,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-1.0,72.97157416773867,73.64704532020144,72.9659209485989,75.38301938632577,True,False,False,False,False,72.8439948795596,2022-01-06 07:00:00,bungalow
0.8660254037844387,-0.4999999999999998,0.10310169744743485,0.9946708199115211,3,1,0,1,0,-1.0,72.8439948795596,70.29878146715029,72.49050962497141,75.43956848467852,True,False,False,False,False,71.65595982761596,2022-01-06 08:00:00,bungalow
0.7071067811865476,-0.7071067811865475,0.10310169744743485,0.9946708199115211,3,1,0,1,0,1.0,71.65595982761596,77.11048867562478,74.02585179561557,75.4590314848471,True,False,False,False,False,77.57760067967114,2022-01-06 09:00:00,bungalow
0.49999999999999994,-0.8660254037844387,0.10310169744743485,0.9946708199115211,3,1,0,1,0,1.2,77.57760067967114,77.58367772208942,75.73384520665107,75.47504387612115,True,False,False,False,False,77.9679751126661,2022-01-06 10:00:00,bungalow
0.258819045102521,-0.9659258262890682,0.10310169744743485,0.9946708199115211,3,1,0,1,0,2.0,77.9679751126661,77.57622950271953,77.84011762251473,75.49165002497479,True,False,False,False,False,77.97477707520696,2022-01-06 11:00:00,bungalow
1.2246467991473532e-16,-1.0,0.10310169744743485,0.9946708199115211,3,1,0,1,0,2.0,77.97477707520696,77.36947287514252,77.96062502187833,75.5153854417506,True,False,False,False,False,77.93912287776192,2022-01-06 12:00:00,bungalow
